entry_time,exit_time,direction,contracts,position_size,entry_price,exit_price,stop_loss,take_profit,pnl_ticks,pnl_points,pnl_dollars,commission,slippage_cost,net_pnl,exit_reason,strategy_type
2018-04-19T09:50:00-04:00,2018-04-19T10:10:00-04:00,short,1,1.0,6793.0,6814.5,6814.5,6758.875,-86.0,-21.5,-43.0,4.64,1.0,-48.64,Stop Loss,ema50_breakout
2018-04-20T09:50:00-04:00,2018-04-20T11:10:00-04:00,short,1,1.0,6736.75,6685.75,6766.5,6685.75,204.0,51.0,102.0,4.64,1.0,96.36,Take Profit,ema50_breakout
2018-04-23T09:50:00-04:00,2018-04-23T10:45:00-04:00,short,1,1.0,6676.5,6705.25,6705.25,6638.625,-115.0,-28.75,-57.5,4.64,1.0,-63.14,Stop Loss,ema50_breakout
2018-04-24T09:50:00-04:00,2018-04-24T09:50:00-04:00,short,1,1.0,6685.25,6655.25,6692.0,6655.25,120.0,30.0,60.0,4.64,1.0,54.36,Take Profit,ema50_breakout
2018-04-25T09:50:00-04:00,2018-04-25T11:00:00-04:00,short,1,1.0,6477.5,6525.75,6525.75,6371.0,-193.0,-48.25,-96.5,4.64,1.0,-102.14,Stop Loss,ema50_breakout
2018-04-26T09:50:00-04:00,2018-04-26T10:00:00-04:00,short,1,1.0,6591.0,6615.75,6615.75,6540.0,-99.0,-24.75,-49.5,4.64,1.0,-55.14,Stop Loss,ema50_breakout
2018-04-27T09:50:00-04:00,2018-04-27T10:30:00-04:00,short,1,1.0,6720.0,6647.625,6756.5,6647.625,289.5,72.38,144.75,4.64,1.0,139.11,Take Profit,ema50_breakout
2018-04-30T09:50:00-04:00,2018-04-30T11:30:00-04:00,long,1,1.0,6696.0,6671.75,6671.75,6736.875,-97.0,-24.25,-48.5,4.64,1.0,-54.14,Stop Loss,ema50_breakout
2018-05-01T09:50:00-04:00,2018-05-01T09:50:00-04:00,short,1,1.0,6599.75,6607.0,6607.0,6557.375,-29.0,-7.25,-14.5,4.64,1.0,-20.14,Stop Loss,ema50_breakout
2018-05-02T09:50:00-04:00,2018-05-02T10:05:00-04:00,short,1,1.0,6685.75,6702.25,6702.25,6630.25,-66.0,-16.5,-33.0,4.64,1.0,-38.64,Stop Loss,ema50_breakout
2018-05-03T09:50:00-04:00,2018-05-03T09:50:00-04:00,short,1,1.0,6614.25,6619.75,6619.75,6569.625,-22.0,-5.5,-11.0,4.64,1.0,-16.64,Stop Loss,ema50_breakout
2018-05-04T09:50:00-04:00,2018-05-04T10:35:00-04:00,long,1,1.0,6653.0,6717.875,6610.5,6717.875,259.5,64.88,129.75,4.64,1.0,124.11,Take Profit,ema50_breakout
2018-05-07T09:50:00-04:00,2018-05-07T15:50:00-04:00,long,1,1.0,6832.0,6821.75,6797.5,6895.375,-41.0,-10.25,-20.5,4.64,1.0,-26.14,End of Day,ema50_breakout
2018-05-08T09:50:00-04:00,2018-05-08T11:15:00-04:00,short,1,1.0,6795.0,6823.0,6823.0,6756.0,-112.0,-28.0,-56.0,4.64,1.0,-61.64,Stop Loss,ema50_breakout
2018-05-09T09:50:00-04:00,2018-05-09T09:55:00-04:00,long,1,1.0,6839.25,6821.5,6821.5,6872.25,-71.0,-17.75,-35.5,4.64,1.0,-41.14,Stop Loss,ema50_breakout
2018-05-10T09:50:00-04:00,2018-05-10T11:15:00-04:00,long,1,1.0,6917.75,6947.375,6911.5,6947.375,118.5,29.62,59.25,4.64,1.0,53.61,Take Profit,ema50_breakout
2018-05-11T09:50:00-04:00,2018-05-11T09:55:00-04:00,short,1,1.0,6942.25,6962.5,6962.5,6912.625,-81.0,-20.25,-40.5,4.64,1.0,-46.14,Stop Loss,ema50_breakout
2018-05-14T09:50:00-04:00,2018-05-14T13:00:00-04:00,long,1,1.0,6996.25,6973.75,6973.75,7034.125,-90.0,-22.5,-45.0,4.64,1.0,-50.64,Stop Loss,ema50_breakout
2018-05-15T09:50:00-04:00,2018-05-15T15:50:00-04:00,short,1,1.0,6880.25,6885.5,6917.25,6816.5,-21.0,-5.25,-10.5,4.64,1.0,-16.14,End of Day,ema50_breakout
2018-05-16T09:50:00-04:00,2018-05-16T10:40:00-04:00,long,1,1.0,6912.0,6934.125,6896.5,6934.125,88.5,22.12,44.25,4.64,1.0,38.61,Take Profit,ema50_breakout
2018-05-17T09:50:00-04:00,2018-05-17T10:30:00-04:00,long,1,1.0,6918.75,6944.625,6906.25,6944.625,103.5,25.88,51.75,4.64,1.0,46.11,Take Profit,ema50_breakout
2018-05-18T09:50:00-04:00,2018-05-18T10:20:00-04:00,short,1,1.0,6892.25,6892.5,6892.5,6863.375,-1.0,-0.25,-0.5,4.64,1.0,-6.14,Stop Loss,ema50_breakout
